"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9730","@smoke @e2e Session persists after navigation","firefox","Fri Feb 13 02:01:16 UTC 2026","passed","Fri Feb 13 02:01:26 UTC 2026","App shell","app-shell.spec.ts","",""
"","5307","@e2e @smoke New menu shows all expected options","chromium","Fri Feb 13 02:01:57 UTC 2026","passed","Fri Feb 13 02:02:02 UTC 2026","New menu","new-menu.spec.ts","",""
"","4759","@smoke @e2e Recently deleted page loads","chromium","Fri Feb 13 02:02:02 UTC 2026","passed","Fri Feb 13 02:02:06 UTC 2026","Recently deleted","recently-deleted.spec.ts","",""
"","10408","@smoke @e2e Collections page loads","webkit","Fri Feb 13 02:02:05 UTC 2026","passed","Fri Feb 13 02:02:16 UTC 2026","Collections","collections.spec.ts","",""
"","6630","@smoke @e2e Recently deleted page loads","firefox","Fri Feb 13 02:02:03 UTC 2026","passed","Fri Feb 13 02:02:10 UTC 2026","Recently deleted","recently-deleted.spec.ts","",""
"","994","@e2e @auth Login with empty credentials shows validation","chromium-unauth","Fri Feb 13 02:01:35 UTC 2026","passed","Fri Feb 13 02:01:36 UTC 2026","Login > Form validation","login.spec.ts","",""
"","6489","@smoke @e2e Dashboard page loads with welcome message","chromium","Fri Feb 13 02:01:51 UTC 2026","passed","Fri Feb 13 02:01:57 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","9955","@smoke @e2e Dashboard page loads with welcome message","webkit","Fri Feb 13 02:02:39 UTC 2026","passed","Fri Feb 13 02:02:49 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","3580","@regression @auth @e2e Login with invalid credentials shows error","chromium-unauth","Fri Feb 13 02:01:31 UTC 2026","passed","Fri Feb 13 02:01:35 UTC 2026","Login > Authentication flow","login.spec.ts","",""
"","4638","@smoke @e2e New button is visible on dashboard","chromium","Fri Feb 13 02:01:32 UTC 2026","passed","Fri Feb 13 02:01:37 UTC 2026","App shell","app-shell.spec.ts","",""
"","8550","@smoke @e2e Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","webkit","Fri Feb 13 02:02:30 UTC 2026","passed","Fri Feb 13 02:02:39 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","24085","@smoke @e2e Session persists after navigation","webkit","Fri Feb 13 02:01:33 UTC 2026","passed","Fri Feb 13 02:01:57 UTC 2026","App shell","app-shell.spec.ts","",""
"","6697","@smoke @e2e New button is visible on dashboard","firefox","Fri Feb 13 02:01:25 UTC 2026","passed","Fri Feb 13 02:01:32 UTC 2026","App shell","app-shell.spec.ts","",""
"","6106","@smoke @e2e Session persists after navigation","chromium","Fri Feb 13 02:01:26 UTC 2026","passed","Fri Feb 13 02:01:33 UTC 2026","App shell","app-shell.spec.ts","",""
"","6261","@smoke @e2e Favorites page loads","chromium","Fri Feb 13 02:01:55 UTC 2026","passed","Fri Feb 13 02:02:02 UTC 2026","My favorites","favorites.spec.ts","",""
"","10217","@smoke @e2e New button is visible on All assets page","webkit","Fri Feb 13 02:01:58 UTC 2026","passed","Fri Feb 13 02:02:08 UTC 2026","App shell","app-shell.spec.ts","",""
"","14760","@e2e @smoke New Collection opens modal","webkit","Fri Feb 13 02:02:16 UTC 2026","passed","Fri Feb 13 02:02:30 UTC 2026","Create actions","create-actions.spec.ts","",""
"","10295","@smoke @e2e New button is visible on dashboard","webkit","Fri Feb 13 02:01:55 UTC 2026","passed","Fri Feb 13 02:02:05 UTC 2026","App shell","app-shell.spec.ts","",""
"","6958","@smoke @e2e Favorites page loads","firefox","Fri Feb 13 02:01:56 UTC 2026","passed","Fri Feb 13 02:02:03 UTC 2026","My favorites","favorites.spec.ts","",""
"","10233","@smoke @e2e Recently deleted page loads","webkit","Fri Feb 13 02:02:49 UTC 2026","passed","Fri Feb 13 02:02:59 UTC 2026","Recently deleted","recently-deleted.spec.ts","",""
"","4740","@smoke @e2e New button is visible on All assets page","chromium","Fri Feb 13 02:01:33 UTC 2026","passed","Fri Feb 13 02:01:37 UTC 2026","App shell","app-shell.spec.ts","",""
"","7365","@smoke @e2e Collections page loads","firefox","Fri Feb 13 02:01:32 UTC 2026","passed","Fri Feb 13 02:01:40 UTC 2026","Collections","collections.spec.ts","",""
"","7205","@e2e @smoke New menu shows all expected options","firefox","Fri Feb 13 02:01:58 UTC 2026","passed","Fri Feb 13 02:02:06 UTC 2026","New menu","new-menu.spec.ts","",""
"","6799","@smoke @e2e Dashboard page loads with welcome message","firefox","Fri Feb 13 02:01:52 UTC 2026","passed","Fri Feb 13 02:01:58 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","9834","@e2e @smoke New Collection opens modal","firefox","Fri Feb 13 02:01:40 UTC 2026","passed","Fri Feb 13 02:01:49 UTC 2026","Create actions","create-actions.spec.ts","",""
"","5432","@smoke @e2e All assets page loads","chromium","Fri Feb 13 02:01:26 UTC 2026","passed","Fri Feb 13 02:01:32 UTC 2026","All assets","all-assets.spec.ts","",""
"","9639","@smoke @e2e Favorites page loads","webkit","Fri Feb 13 02:02:39 UTC 2026","passed","Fri Feb 13 02:02:49 UTC 2026","My favorites","favorites.spec.ts","",""
"","5943","@e2e New menu closes on Escape","chromium","Fri Feb 13 02:01:45 UTC 2026","passed","Fri Feb 13 02:01:51 UTC 2026","Create actions","create-actions.spec.ts","",""
"","6904","@smoke @e2e Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","firefox","Fri Feb 13 02:01:49 UTC 2026","passed","Fri Feb 13 02:01:56 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","5176","@smoke @e2e Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","chromium","Fri Feb 13 02:01:50 UTC 2026","passed","Fri Feb 13 02:01:55 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","10304","@e2e @smoke New menu shows all expected options","webkit","Fri Feb 13 02:02:49 UTC 2026","passed","Fri Feb 13 02:02:59 UTC 2026","New menu","new-menu.spec.ts","",""
"","8194","@smoke @e2e All assets page loads","firefox","Fri Feb 13 02:01:16 UTC 2026","passed","Fri Feb 13 02:01:24 UTC 2026","All assets","all-assets.spec.ts","",""
"","10256","@e2e @smoke Create Folder opens modal","firefox","Fri Feb 13 02:01:33 UTC 2026","passed","Fri Feb 13 02:01:44 UTC 2026","Create actions","create-actions.spec.ts","",""
"","20655","@smoke @e2e All assets page loads","webkit","Fri Feb 13 02:01:33 UTC 2026","passed","Fri Feb 13 02:01:54 UTC 2026","All assets","all-assets.spec.ts","",""
"","6898","@smoke @e2e New button is visible on All assets page","firefox","Fri Feb 13 02:01:27 UTC 2026","passed","Fri Feb 13 02:01:33 UTC 2026","App shell","app-shell.spec.ts","",""
"","7217","@e2e @smoke Create Folder opens modal","chromium","Fri Feb 13 02:01:37 UTC 2026","passed","Fri Feb 13 02:01:45 UTC 2026","Create actions","create-actions.spec.ts","",""
"","12158","@e2e New menu closes on Escape","webkit","Fri Feb 13 02:02:27 UTC 2026","passed","Fri Feb 13 02:02:39 UTC 2026","Create actions","create-actions.spec.ts","",""
"","6662","@e2e @smoke New Collection opens modal","chromium","Fri Feb 13 02:01:43 UTC 2026","passed","Fri Feb 13 02:01:50 UTC 2026","Create actions","create-actions.spec.ts","",""
"","6749","@smoke @e2e Collections page loads","chromium","Fri Feb 13 02:01:37 UTC 2026","passed","Fri Feb 13 02:01:43 UTC 2026","Collections","collections.spec.ts","",""
"","7820","@e2e New menu closes on Escape","firefox","Fri Feb 13 02:01:44 UTC 2026","passed","Fri Feb 13 02:01:52 UTC 2026","Create actions","create-actions.spec.ts","",""
"","18347","@e2e @smoke Create Folder opens modal","webkit","Fri Feb 13 02:02:09 UTC 2026","passed","Fri Feb 13 02:02:27 UTC 2026","Create actions","create-actions.spec.ts","",""
"","12717","@e2e @smoke Upload file, verify in All assets, then delete","chromium-unauth","Fri Feb 13 02:01:31 UTC 2026","passed","Fri Feb 13 02:01:44 UTC 2026","File upload and delete","file-upload.spec.ts","",""
