"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30118","@smoke @regression Teams tab loads","firefox","2026-09-08","broken","2026-09-08","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","30115","@smoke @regression New button is visible on dashboard","firefox","2026-09-08","broken","2026-09-08","App shell","ui/app-shell.spec.ts","",""
"","31183","@smoke @regression Roles tab loads","chromium","2026-09-08","broken","2026-09-08","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31465","@smoke @regression New button is visible on All assets page","chromium","2026-09-08","broken","2026-09-08","App shell","ui/app-shell.spec.ts","",""
"","31377","@smoke @regression New button is visible on dashboard","chromium","2026-09-08","broken","2026-09-08","App shell","ui/app-shell.spec.ts","",""
"","31925","@smoke @regression New button is visible on dashboard","webkit","2026-09-08","broken","2026-09-08","App shell","ui/app-shell.spec.ts","",""
"","30111","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","firefox","2026-09-08","broken","2026-09-08","Dashboard","ui/dashboard.spec.ts","",""
"","31671","@smoke @regression Teams tab loads","webkit","2026-09-08","broken","2026-09-08","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","853","@regression @auth Login with empty credentials shows validation","chromium-unauth","2026-09-08","passed","2026-09-08","Login > Form validation","ui/login.spec.ts","",""
"","31182","@smoke @regression Collections page loads","chromium","2026-09-08","broken","2026-09-08","Collections","ui/collections.spec.ts","",""
"","31672","@smoke @regression Favorites page loads","webkit","2026-09-08","broken","2026-09-08","My favorites","ui/favorites.spec.ts","",""
"","31195","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","chromium","2026-09-08","broken","2026-09-08","Dashboard","ui/dashboard.spec.ts","",""
"","30128","@smoke @regression Download links tab loads","firefox","2026-09-08","broken","2026-09-08","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","31521","@smoke @regression All assets page loads","chromium","2026-09-08","broken","2026-09-08","All assets","ui/all-assets.spec.ts","",""
"","31298","@smoke @regression Teams tab loads","chromium","2026-09-08","broken","2026-09-08","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","30127","@smoke @regression Dashboard shows welcome message","firefox","2026-09-08","broken","2026-09-08","Dashboard","ui/dashboard.spec.ts","",""
"","30118","@smoke @regression Recently deleted page loads","firefox","2026-09-08","broken","2026-09-08","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31626","@smoke @regression Download links tab loads","webkit","2026-09-08","broken","2026-09-08","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","30115","@smoke @regression All assets page loads","firefox","2026-09-08","broken","2026-09-08","All assets","ui/all-assets.spec.ts","",""
"","31247","@smoke @regression Recently deleted page loads","chromium","2026-09-08","broken","2026-09-08","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31568","@regression New menu closes on Escape","chromium","2026-09-08","broken","2026-09-08","Create actions","ui/create-actions.spec.ts","",""
"","30123","@smoke @regression Shareable links tab loads","firefox","2026-09-08","broken","2026-09-08","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","31942","@regression @smoke New Collection opens modal","webkit","2026-09-08","broken","2026-09-08","Create actions","ui/create-actions.spec.ts","",""
"","31920","@smoke @regression New button is visible on All assets page","webkit","2026-09-08","broken","2026-09-08","App shell","ui/app-shell.spec.ts","",""
"","30114","@regression @smoke New menu shows all expected options","firefox","2026-09-08","broken","2026-09-08","New menu","ui/new-menu.spec.ts","",""
