"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31844","@smoke @regression All assets page loads","webkit","2026-09-20","broken","2026-09-20","All assets","ui/all-assets.spec.ts","",""
"","31789","@smoke @regression New button is visible on dashboard","webkit","2026-09-20","broken","2026-09-20","App shell","ui/app-shell.spec.ts","",""
"","32001","@smoke @regression Favorites page loads","webkit","2026-09-20","broken","2026-09-20","My favorites","ui/favorites.spec.ts","",""
"","31574","@smoke @regression Shareable links tab loads","webkit","2026-09-20","broken","2026-09-20","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","31490","@smoke @regression Overview tab loads with org name and metrics","webkit","2026-09-20","broken","2026-09-20","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","31127","@smoke @regression Collections page loads","chromium","2026-09-20","broken","2026-09-20","Collections","ui/collections.spec.ts","",""
"","30113","@smoke @regression Favorites page loads","firefox","2026-09-20","broken","2026-09-20","My favorites","ui/favorites.spec.ts","",""
"","31173","@regression @smoke New menu shows all expected options","chromium","2026-09-20","broken","2026-09-20","New menu","ui/new-menu.spec.ts","",""
"","31406","@smoke @regression Dashboard shows welcome message","webkit","2026-09-20","broken","2026-09-20","Dashboard","ui/dashboard.spec.ts","",""
"","31492","@smoke @regression Organization settings tabs open correctly and titles exist","webkit","2026-09-20","broken","2026-09-20","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","30110","@smoke @regression All assets page loads","firefox","2026-09-20","broken","2026-09-20","All assets","ui/all-assets.spec.ts","",""
"","31753","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","webkit","2026-09-20","broken","2026-09-20","Dashboard","ui/dashboard.spec.ts","",""
"","30132","@regression New menu closes on Escape","firefox","2026-09-20","broken","2026-09-20","Create actions","ui/create-actions.spec.ts","",""
"","31059","@smoke @regression Recently deleted page loads","chromium","2026-09-20","broken","2026-09-20","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31245","@smoke @regression Overview tab loads with org name and metrics","chromium","2026-09-20","broken","2026-09-20","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","31409","@smoke @regression Recently deleted page loads","webkit","2026-09-20","broken","2026-09-20","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31183","@smoke @regression Roles tab loads","chromium","2026-09-20","broken","2026-09-20","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","30116","@smoke @regression Roles tab loads","firefox","2026-09-20","broken","2026-09-20","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31451","@smoke @regression Roles tab loads","webkit","2026-09-20","broken","2026-09-20","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","30109","@smoke @regression Collections page loads","firefox","2026-09-20","broken","2026-09-20","Collections","ui/collections.spec.ts","",""
"","30111","@regression @smoke New Collection opens modal","firefox","2026-09-20","broken","2026-09-20","Create actions","ui/create-actions.spec.ts","",""
"","31933","@smoke @regression Download links tab loads","webkit","2026-09-20","broken","2026-09-20","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","481","@regression @auth Login page loads successfully","chromium-unauth","2026-09-20","passed","2026-09-20","Login > Authentication flow","ui/login.spec.ts","",""
"","31134","@smoke @regression Organization settings tabs open correctly and titles exist","chromium","2026-09-20","broken","2026-09-20","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","31217","@smoke @regression Download links tab loads","chromium","2026-09-20","broken","2026-09-20","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","31154","@smoke @regression Teams tab loads","chromium","2026-09-20","broken","2026-09-20","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","31546","@smoke @regression Tags tab loads","webkit","2026-09-20","broken","2026-09-20","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","31452","@smoke @regression New button is visible on All assets page","chromium","2026-09-20","broken","2026-09-20","App shell","ui/app-shell.spec.ts","",""
"","31893","@regression New menu closes on Escape","webkit","2026-09-20","broken","2026-09-20","Create actions","ui/create-actions.spec.ts","",""
"","31446","@regression @smoke New Collection opens modal","webkit","2026-09-20","broken","2026-09-20","Create actions","ui/create-actions.spec.ts","",""
"","31135","@smoke @regression Tags tab loads","chromium","2026-09-20","broken","2026-09-20","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","30105","@smoke @regression New button is visible on dashboard","firefox","2026-09-20","broken","2026-09-20","App shell","ui/app-shell.spec.ts","",""
"","31454","@regression @smoke New menu shows all expected options","webkit","2026-09-20","broken","2026-09-20","New menu","ui/new-menu.spec.ts","",""
"","31379","@smoke @regression Dashboard shows welcome message","chromium","2026-09-20","broken","2026-09-20","Dashboard","ui/dashboard.spec.ts","",""
