"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17550","@regression @smoke Create Folder opens modal","webkit","Sun Mar 22 06:00:03 UTC 2026","passed","Sun Mar 22 06:00:21 UTC 2026","Create actions","ui/create-actions.spec.ts","",""
"","11561","@smoke @regression Dashboard shows welcome message","webkit","Sun Mar 22 06:00:33 UTC 2026","passed","Sun Mar 22 06:00:45 UTC 2026","Dashboard","ui/dashboard.spec.ts","",""
"","9658","@smoke @regression Collections page loads","firefox","Sun Mar 22 05:59:24 UTC 2026","passed","Sun Mar 22 05:59:33 UTC 2026","Collections","ui/collections.spec.ts","",""
"","8314","@regression @smoke New menu shows all expected options","firefox","Sun Mar 22 06:00:16 UTC 2026","failed","Sun Mar 22 06:00:24 UTC 2026","New menu","ui/new-menu.spec.ts","",""
"","10360","@smoke @regression Session persists after navigation","chromium","Sun Mar 22 05:59:13 UTC 2026","passed","Sun Mar 22 05:59:24 UTC 2026","App shell","ui/app-shell.spec.ts","",""
"","14139","@smoke @regression Teams tab loads","webkit","Sun Mar 22 06:03:00 UTC 2026","passed","Sun Mar 22 06:03:14 UTC 2026","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","623","@regression @auth Login page loads successfully","chromium-unauth","Sun Mar 22 05:59:30 UTC 2026","passed","Sun Mar 22 05:59:30 UTC 2026","Login > Authentication flow","ui/login.spec.ts","",""
"","8729","@regression New menu closes on Escape","firefox","Sun Mar 22 05:59:35 UTC 2026","passed","Sun Mar 22 05:59:44 UTC 2026","Create actions","ui/create-actions.spec.ts","",""
"","19285","@regression @smoke New Collection opens modal","webkit","Sun Mar 22 06:00:14 UTC 2026","passed","Sun Mar 22 06:00:33 UTC 2026","Create actions","ui/create-actions.spec.ts","",""
"","21253","@smoke @regression Shareable links tab loads","webkit","Sun Mar 22 06:02:48 UTC 2026","failed","Sun Mar 22 06:03:09 UTC 2026","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","9920","@smoke @regression All assets page loads","chromium","Sun Mar 22 05:59:13 UTC 2026","passed","Sun Mar 22 05:59:23 UTC 2026","All assets","ui/all-assets.spec.ts","",""
"","5112","@smoke @regression Favorites page loads","chromium","Sun Mar 22 05:59:52 UTC 2026","passed","Sun Mar 22 05:59:57 UTC 2026","My favorites","ui/favorites.spec.ts","",""
"","9490","@smoke @regression Dashboard shows welcome message","firefox","Sun Mar 22 05:59:45 UTC 2026","passed","Sun Mar 22 05:59:54 UTC 2026","Dashboard","ui/dashboard.spec.ts","",""
"","25258","@smoke @regression Organization settings tabs open correctly and titles exist","webkit","Sun Mar 22 06:02:18 UTC 2026","failed","Sun Mar 22 06:02:43 UTC 2026","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","11682","@smoke @regression Roles tab loads","webkit","Sun Mar 22 06:01:50 UTC 2026","passed","Sun Mar 22 06:02:02 UTC 2026","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","9686","@smoke @regression Recently deleted page loads","webkit","Sun Mar 22 06:03:12 UTC 2026","passed","Sun Mar 22 06:03:21 UTC 2026","Recently deleted","ui/recently-deleted.spec.ts","",""
"","8740","@regression @smoke New Collection opens modal","chromium","Sun Mar 22 05:59:37 UTC 2026","passed","Sun Mar 22 05:59:46 UTC 2026","Create actions","ui/create-actions.spec.ts","",""
