"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31798","@regression @smoke New Collection opens modal","webkit","Mon Mar 23 06:19:58 UTC 2026","broken","Mon Mar 23 06:20:30 UTC 2026","Create actions","ui/create-actions.spec.ts","",""
"","31215","@smoke @regression Roles tab loads","chromium","Mon Mar 23 06:29:26 UTC 2026","broken","Mon Mar 23 06:29:57 UTC 2026","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31712","@smoke @regression Shareable links tab loads","webkit","Mon Mar 23 06:28:21 UTC 2026","broken","Mon Mar 23 06:28:52 UTC 2026","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","31203","@regression @smoke Upload file, verify in All assets, then delete","chromium-unauth","Mon Mar 23 06:16:15 UTC 2026","broken","Mon Mar 23 06:16:47 UTC 2026","File upload and delete","ui/file-upload.spec.ts","",""
"","31055","@regression @smoke New Collection opens modal","chromium","Mon Mar 23 06:21:19 UTC 2026","broken","Mon Mar 23 06:21:50 UTC 2026","Create actions","ui/create-actions.spec.ts","",""
"","31820","@smoke @regression Members tab loads","webkit","Mon Mar 23 06:24:58 UTC 2026","broken","Mon Mar 23 06:25:30 UTC 2026","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","31964","@smoke @regression New button is visible on All assets page","webkit","Mon Mar 23 06:16:39 UTC 2026","broken","Mon Mar 23 06:17:11 UTC 2026","App shell","ui/app-shell.spec.ts","",""
"","31515","@smoke @regression Session persists after navigation","chromium","Mon Mar 23 06:16:24 UTC 2026","broken","Mon Mar 23 06:16:55 UTC 2026","App shell","ui/app-shell.spec.ts","",""
"","30142","@smoke @regression Shareable links tab loads","firefox","Mon Mar 23 06:27:40 UTC 2026","broken","Mon Mar 23 06:28:11 UTC 2026","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","31735","@regression @smoke New menu shows all expected options","webkit","Mon Mar 23 06:23:19 UTC 2026","broken","Mon Mar 23 06:23:50 UTC 2026","New menu","ui/new-menu.spec.ts","",""
"","3470","@regression @auth Login with invalid credentials shows error","chromium-unauth","Mon Mar 23 06:15:11 UTC 2026","passed","Mon Mar 23 06:15:14 UTC 2026","Login > Authentication flow","ui/login.spec.ts","",""
