"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30933","@regression @smoke New Collection opens modal","chromium","2026-08-23","broken","2026-08-23","Create actions","ui/create-actions.spec.ts","",""
"","31603","@smoke @regression Favorites page loads","webkit","2026-08-23","broken","2026-08-23","My favorites","ui/favorites.spec.ts","",""
"","30152","@smoke @regression Collections page loads","firefox","2026-08-23","broken","2026-08-23","Collections","ui/collections.spec.ts","",""
"","31036","@smoke @regression Members tab loads","chromium","2026-08-23","broken","2026-08-23","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","32023","@smoke @regression New button is visible on All assets page","webkit","2026-08-23","broken","2026-08-23","App shell","ui/app-shell.spec.ts","",""
"","30996","@smoke @regression Teams tab loads","chromium","2026-08-23","broken","2026-08-23","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","30162","@smoke @regression All assets page loads","firefox","2026-08-23","broken","2026-08-23","All assets","ui/all-assets.spec.ts","",""
"","30153","@smoke @regression Recently deleted page loads","firefox","2026-08-23","broken","2026-08-23","Recently deleted","ui/recently-deleted.spec.ts","",""
"","30149","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","firefox","2026-08-23","broken","2026-08-23","Dashboard","ui/dashboard.spec.ts","",""
"","31629","@smoke @regression Collections page loads","webkit","2026-08-23","broken","2026-08-23","Collections","ui/collections.spec.ts","",""
"","31705","@smoke @regression Dashboard shows welcome message","webkit","2026-08-23","broken","2026-08-23","Dashboard","ui/dashboard.spec.ts","",""
"","30952","@smoke @regression Tags tab loads","chromium","2026-08-23","broken","2026-08-23","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","30145","@smoke @regression Teams tab loads","firefox","2026-08-23","broken","2026-08-23","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","30955","@smoke @regression Organization settings tabs open correctly and titles exist","chromium","2026-08-23","broken","2026-08-23","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","31737","@smoke @regression Recently deleted page loads","webkit","2026-08-23","broken","2026-08-23","Recently deleted","ui/recently-deleted.spec.ts","",""
"","30961","@smoke @regression Roles tab loads","chromium","2026-08-23","broken","2026-08-23","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","876","@regression @auth Login with empty credentials shows validation","chromium-unauth","2026-08-23","passed","2026-08-23","Login > Form validation","ui/login.spec.ts","",""
"","32152","@smoke @regression Session persists after navigation","webkit","2026-08-23","broken","2026-08-23","App shell","ui/app-shell.spec.ts","",""
"","31592","@smoke @regression Roles tab loads","webkit","2026-08-23","broken","2026-08-23","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31654","@smoke @regression Shareable links tab loads","webkit","2026-08-23","broken","2026-08-23","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
