"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30944","@smoke @regression Favorites page loads","chromium","2026-09-25","broken","2026-09-25","My favorites","ui/favorites.spec.ts","",""
"","30156","@smoke @regression Favorites page loads","firefox","2026-09-25","broken","2026-09-25","My favorites","ui/favorites.spec.ts","",""
"","30942","@smoke @regression Download links tab loads","chromium","2026-09-25","broken","2026-09-25","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","30158","@regression New menu closes on Escape","firefox","2026-09-25","broken","2026-09-25","Create actions","ui/create-actions.spec.ts","",""
"","826","@regression @auth Login with empty credentials shows validation","chromium-unauth","2026-09-25","passed","2026-09-25","Login > Form validation","ui/login.spec.ts","",""
"","30148","@regression @smoke New Collection opens modal","firefox","2026-09-25","broken","2026-09-25","Create actions","ui/create-actions.spec.ts","",""
"","30978","@smoke @regression Collections page loads","chromium","2026-09-25","broken","2026-09-25","Collections","ui/collections.spec.ts","",""
"","31638","@smoke @regression Favorites page loads","webkit","2026-09-25","broken","2026-09-25","My favorites","ui/favorites.spec.ts","",""
"","30168","@smoke @regression Overview tab loads with org name and metrics","firefox","2026-09-25","broken","2026-09-25","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","32047","@regression New menu closes on Escape","webkit","2026-09-25","broken","2026-09-25","Create actions","ui/create-actions.spec.ts","",""
"","31728","@smoke @regression Roles tab loads","webkit","2026-09-25","broken","2026-09-25","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","30926","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","chromium","2026-09-25","broken","2026-09-25","Dashboard","ui/dashboard.spec.ts","",""
"","30150","@smoke @regression Collections page loads","firefox","2026-09-25","broken","2026-09-25","Collections","ui/collections.spec.ts","",""
"","30186","@smoke @regression Dashboard shows welcome message","firefox","2026-09-25","broken","2026-09-25","Dashboard","ui/dashboard.spec.ts","",""
"","30171","@smoke @regression Recently deleted page loads","firefox","2026-09-25","broken","2026-09-25","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31170","@smoke @regression Session persists after navigation","chromium","2026-09-25","broken","2026-09-25","App shell","ui/app-shell.spec.ts","",""
"","30246","@smoke @regression New button is visible on All assets page","firefox","2026-09-25","broken","2026-09-25","App shell","ui/app-shell.spec.ts","",""
"","31011","@smoke @regression Overview tab loads with org name and metrics","chromium","2026-09-25","broken","2026-09-25","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","31934","@regression @smoke Create Folder opens modal","webkit","2026-09-25","broken","2026-09-25","Create actions","ui/create-actions.spec.ts","",""
"","30147","@smoke @regression Tags tab loads","firefox","2026-09-25","broken","2026-09-25","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","30150","@smoke @regression Roles tab loads","firefox","2026-09-25","broken","2026-09-25","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31736","@regression @smoke New menu shows all expected options","webkit","2026-09-25","broken","2026-09-25","New menu","ui/new-menu.spec.ts","",""
"","31612","@smoke @regression Members tab loads","webkit","2026-09-25","broken","2026-09-25","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
