"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30109","@regression @smoke New Collection opens modal","firefox","2026-09-22","broken","2026-09-22","Create actions","ui/create-actions.spec.ts","",""
"","31152","@regression @smoke Create Folder opens modal","webkit","2026-09-22","broken","2026-09-22","Create actions","ui/create-actions.spec.ts","",""
"","31175","@smoke @regression Session persists after navigation","webkit","2026-09-22","broken","2026-09-22","App shell","ui/app-shell.spec.ts","",""
"","30115","@smoke @regression Favorites page loads","firefox","2026-09-22","broken","2026-09-22","My favorites","ui/favorites.spec.ts","",""
"","30885","@smoke @regression Tags tab loads","webkit","2026-09-22","broken","2026-09-22","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","30112","@smoke @regression All assets page loads","firefox","2026-09-22","broken","2026-09-22","All assets","ui/all-assets.spec.ts","",""
"","30143","@smoke @regression Teams tab loads","firefox","2026-09-22","broken","2026-09-22","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","30911","@smoke @regression Collections page loads","webkit","2026-09-22","broken","2026-09-22","Collections","ui/collections.spec.ts","",""
"","31467","@smoke @regression New button is visible on All assets page","chromium","2026-09-22","broken","2026-09-22","App shell","ui/app-shell.spec.ts","",""
"","486","@regression @auth Login page loads successfully","chromium-unauth","2026-09-22","passed","2026-09-22","Login > Authentication flow","ui/login.spec.ts","",""
"","30111","@smoke @regression Shareable links tab loads","firefox","2026-09-22","broken","2026-09-22","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","31144","@smoke @regression All assets page loads","webkit","2026-09-22","broken","2026-09-22","All assets","ui/all-assets.spec.ts","",""
"","31242","@regression @smoke Upload file, verify in All assets, then delete","chromium-unauth","2026-09-22","broken","2026-09-22","File upload and delete","ui/file-upload.spec.ts","",""
"","31205","@smoke @regression Recently deleted page loads","chromium","2026-09-22","broken","2026-09-22","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31544","@regression @smoke Create Folder opens modal","chromium","2026-09-22","broken","2026-09-22","Create actions","ui/create-actions.spec.ts","",""
"","31497","@regression @smoke New menu shows all expected options","chromium","2026-09-22","broken","2026-09-22","New menu","ui/new-menu.spec.ts","",""
"","31281","@smoke @regression Shareable links tab loads","chromium","2026-09-22","broken","2026-09-22","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","30866","@smoke @regression Organization settings tabs open correctly and titles exist","webkit","2026-09-22","broken","2026-09-22","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","30111","@smoke @regression Download links tab loads","firefox","2026-09-22","broken","2026-09-22","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","30108","@smoke @regression Roles tab loads","firefox","2026-09-22","broken","2026-09-22","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31097","@smoke @regression Collections page loads","chromium","2026-09-22","broken","2026-09-22","Collections","ui/collections.spec.ts","",""
"","30110","@smoke @regression Organization settings tabs open correctly and titles exist","firefox","2026-09-22","broken","2026-09-22","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","31173","@smoke @regression Tags tab loads","chromium","2026-09-22","broken","2026-09-22","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","30118","@smoke @regression Overview tab loads with org name and metrics","firefox","2026-09-22","broken","2026-09-22","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","30947","@smoke @regression Overview tab loads with org name and metrics","webkit","2026-09-22","broken","2026-09-22","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","31500","@smoke @regression Dashboard shows welcome message","chromium","2026-09-22","broken","2026-09-22","Dashboard","ui/dashboard.spec.ts","",""
"","31262","@smoke @regression New button is visible on dashboard","chromium","2026-09-22","broken","2026-09-22","App shell","ui/app-shell.spec.ts","",""
"","30874","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","webkit","2026-09-22","broken","2026-09-22","Dashboard","ui/dashboard.spec.ts","",""
"","30927","@smoke @regression Shareable links tab loads","webkit","2026-09-22","broken","2026-09-22","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","30896","@smoke @regression Download links tab loads","webkit","2026-09-22","broken","2026-09-22","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","31170","@smoke @regression Organization settings tabs open correctly and titles exist","chromium","2026-09-22","broken","2026-09-22","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","30196","@smoke @regression New button is visible on All assets page","firefox","2026-09-22","broken","2026-09-22","App shell","ui/app-shell.spec.ts","",""
"","31161","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","chromium","2026-09-22","broken","2026-09-22","Dashboard","ui/dashboard.spec.ts","",""
"","31556","@smoke @regression All assets page loads","chromium","2026-09-22","broken","2026-09-22","All assets","ui/all-assets.spec.ts","",""
"","30126","@smoke @regression Session persists after navigation","firefox","2026-09-22","broken","2026-09-22","App shell","ui/app-shell.spec.ts","",""
"","30114","@smoke @regression Members tab loads","firefox","2026-09-22","broken","2026-09-22","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","31327","@smoke @regression Dashboard shows welcome message","webkit","2026-09-22","broken","2026-09-22","Dashboard","ui/dashboard.spec.ts","",""
"","31004","@smoke @regression New button is visible on dashboard","webkit","2026-09-22","broken","2026-09-22","App shell","ui/app-shell.spec.ts","",""
"","31273","@smoke @regression Roles tab loads","chromium","2026-09-22","broken","2026-09-22","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","30114","@smoke @regression Collections page loads","firefox","2026-09-22","broken","2026-09-22","Collections","ui/collections.spec.ts","",""
"","3124","@regression @auth Login with invalid credentials shows error","chromium-unauth","2026-09-22","passed","2026-09-22","Login > Authentication flow","ui/login.spec.ts","",""
"","31486","@regression New menu closes on Escape","chromium","2026-09-22","broken","2026-09-22","Create actions","ui/create-actions.spec.ts","",""
"","30123","@smoke @regression Dashboard shows welcome message","firefox","2026-09-22","broken","2026-09-22","Dashboard","ui/dashboard.spec.ts","",""
