"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10652","@smoke @e2e example test - replace with your tests","webkit","Thu Feb 12 23:56:21 UTC 2026","passed","Thu Feb 12 23:56:32 UTC 2026","Example tests","example.spec.ts","",""
"","2873","@smoke @e2e example test - replace with your tests","firefox","Thu Feb 12 23:55:59 UTC 2026","passed","Thu Feb 12 23:56:02 UTC 2026","Example tests","example.spec.ts","",""
"","1474","@e2e @auth Login with empty credentials shows validation","chromium-unauth","Thu Feb 12 23:56:15 UTC 2026","passed","Thu Feb 12 23:56:16 UTC 2026","Login > Form validation","login.spec.ts","",""
"","12851","@e2e @smoke Upload file, verify in All assets, then delete","chromium-unauth","Thu Feb 12 23:56:11 UTC 2026","passed","Thu Feb 12 23:56:23 UTC 2026","File upload and delete","file-upload.spec.ts","",""
"","21675","@smoke @e2e Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","webkit","Thu Feb 12 23:56:21 UTC 2026","passed","Thu Feb 12 23:56:43 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","10878","@smoke @e2e Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","firefox","Thu Feb 12 23:55:59 UTC 2026","passed","Thu Feb 12 23:56:10 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","3991","@regression @auth @e2e Login with invalid credentials shows error","chromium-unauth","Thu Feb 12 23:56:11 UTC 2026","passed","Thu Feb 12 23:56:15 UTC 2026","Login > Authentication flow","login.spec.ts","",""
"","5677","@smoke @e2e Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","chromium","Thu Feb 12 23:56:15 UTC 2026","passed","Thu Feb 12 23:56:20 UTC 2026","Dashboard","dashboard.spec.ts","",""
"","724","@smoke @e2e example test - replace with your tests","chromium","Thu Feb 12 23:56:15 UTC 2026","passed","Thu Feb 12 23:56:15 UTC 2026","Example tests","example.spec.ts","",""
