"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31935","@smoke @regression New button is visible on All assets page","webkit","2026-09-01","broken","2026-09-01","App shell","ui/app-shell.spec.ts","",""
"","31910","@regression New menu closes on Escape","webkit","2026-09-01","broken","2026-09-01","Create actions","ui/create-actions.spec.ts","",""
"","32400","@regression @smoke New menu shows all expected options","webkit","2026-09-01","broken","2026-09-01","New menu","ui/new-menu.spec.ts","",""
"","30165","@smoke @regression Members tab loads","firefox","2026-09-01","broken","2026-09-01","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","30911","@smoke @regression Tags tab loads","chromium","2026-09-01","broken","2026-09-01","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","31029","@smoke @regression New button is visible on dashboard","chromium","2026-09-01","broken","2026-09-01","App shell","ui/app-shell.spec.ts","",""
"","31036","@regression @smoke New menu shows all expected options","chromium","2026-09-01","broken","2026-09-01","New menu","ui/new-menu.spec.ts","",""
"","3093","@regression @auth Login with invalid credentials shows error","chromium-unauth","2026-09-01","passed","2026-09-01","Login > Authentication flow","ui/login.spec.ts","",""
"","30165","@smoke @regression Overview tab loads with org name and metrics","firefox","2026-09-01","broken","2026-09-01","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","31898","@smoke @regression All assets page loads","webkit","2026-09-01","broken","2026-09-01","All assets","ui/all-assets.spec.ts","",""
"","31531","@smoke @regression Tags tab loads","webkit","2026-09-01","broken","2026-09-01","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","30868","@smoke @regression Teams tab loads","chromium","2026-09-01","broken","2026-09-01","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","30156","@regression @smoke New menu shows all expected options","firefox","2026-09-01","broken","2026-09-01","New menu","ui/new-menu.spec.ts","",""
"","31653","@smoke @regression Organization settings tabs open correctly and titles exist","webkit","2026-09-01","broken","2026-09-01","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
