"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30858","@smoke @regression Recently deleted page loads","chromium","2026-09-26","broken","2026-09-26","Recently deleted","ui/recently-deleted.spec.ts","",""
"","30177","@smoke @regression Session persists after navigation","firefox","2026-09-26","broken","2026-09-26","App shell","ui/app-shell.spec.ts","",""
"","31688","@smoke @regression Recently deleted page loads","webkit","2026-09-26","broken","2026-09-26","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31597","@smoke @regression Overview tab loads with org name and metrics","webkit","2026-09-26","broken","2026-09-26","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","30142","@smoke @regression Download links tab loads","firefox","2026-09-26","broken","2026-09-26","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","31074","@smoke @regression All assets page loads","chromium","2026-09-26","broken","2026-09-26","All assets","ui/all-assets.spec.ts","",""
"","31524","@smoke @regression Tags tab loads","webkit","2026-09-26","broken","2026-09-26","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","31035","@smoke @regression Session persists after navigation","chromium","2026-09-26","broken","2026-09-26","App shell","ui/app-shell.spec.ts","",""
"","30862","@regression @smoke New menu shows all expected options","chromium","2026-09-26","broken","2026-09-26","New menu","ui/new-menu.spec.ts","",""
"","383","@regression @auth Login page loads successfully","chromium-unauth","2026-09-26","passed","2026-09-26","Login > Authentication flow","ui/login.spec.ts","",""
"","31842","@smoke @regression Collections page loads","webkit","2026-09-26","broken","2026-09-26","Collections","ui/collections.spec.ts","",""
"","30186","@smoke @regression Teams tab loads","firefox","2026-09-26","broken","2026-09-26","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","31017","@regression @smoke Upload file, verify in All assets, then delete","chromium-unauth","2026-09-26","broken","2026-09-26","File upload and delete","ui/file-upload.spec.ts","",""
"","30139","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","firefox","2026-09-26","broken","2026-09-26","Dashboard","ui/dashboard.spec.ts","",""
"","30763","@smoke @regression Tags tab loads","chromium","2026-09-26","broken","2026-09-26","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
