"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11123","@smoke @e2e Teams tab loads","firefox","Mon Mar 02 21:57:05 UTC 2026","passed","Mon Mar 02 21:57:16 UTC 2026","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","11832","@e2e @smoke New menu shows all expected options","webkit","Mon Mar 02 21:57:18 UTC 2026","passed","Mon Mar 02 21:57:30 UTC 2026","New menu","ui/new-menu.spec.ts","",""
"","15258","@smoke @e2e Roles tab loads","webkit","Mon Mar 02 21:58:04 UTC 2026","passed","Mon Mar 02 21:58:19 UTC 2026","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","20152","@e2e @smoke Create Folder opens modal","webkit","Mon Mar 02 21:56:30 UTC 2026","passed","Mon Mar 02 21:56:50 UTC 2026","Create actions","ui/create-actions.spec.ts","",""
"","7800","@e2e @smoke New menu shows all expected options","firefox","Mon Mar 02 21:56:16 UTC 2026","passed","Mon Mar 02 21:56:24 UTC 2026","New menu","ui/new-menu.spec.ts","",""
"","14162","@smoke @e2e Tags tab loads","firefox","Mon Mar 02 21:56:58 UTC 2026","passed","Mon Mar 02 21:57:13 UTC 2026","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","10788","@smoke @e2e New button is visible on All assets page","webkit","Mon Mar 02 21:56:19 UTC 2026","passed","Mon Mar 02 21:56:30 UTC 2026","App shell","ui/app-shell.spec.ts","",""
"","11260","@e2e @smoke Upload file, verify in All assets, then delete","chromium-unauth","Mon Mar 02 21:55:46 UTC 2026","passed","Mon Mar 02 21:55:57 UTC 2026","File upload and delete","ui/file-upload.spec.ts","",""
"","4490","@smoke @e2e Recently deleted page loads","chromium","Mon Mar 02 21:56:43 UTC 2026","passed","Mon Mar 02 21:56:47 UTC 2026","Recently deleted","ui/recently-deleted.spec.ts","",""
"","17438","@smoke @e2e Members tab loads","webkit","Mon Mar 02 21:57:30 UTC 2026","passed","Mon Mar 02 21:57:48 UTC 2026","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","12479","@smoke @e2e Overview tab loads with org name and metrics","firefox","Mon Mar 02 21:56:36 UTC 2026","passed","Mon Mar 02 21:56:48 UTC 2026","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
