"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31221","@regression @smoke Upload file, verify in All assets, then delete","chromium-unauth","2026-08-29","broken","2026-08-29","File upload and delete","ui/file-upload.spec.ts","",""
"","31133","@smoke @regression Left menu has all expected items: Dashboard, All assets, My favorites, Collections, Recently deleted","chromium","2026-08-29","broken","2026-08-29","Dashboard","ui/dashboard.spec.ts","",""
"","30148","@smoke @regression Dashboard shows welcome message","firefox","2026-08-29","broken","2026-08-29","Dashboard","ui/dashboard.spec.ts","",""
"","31165","@smoke @regression Overview tab loads with org name and metrics","chromium","2026-08-29","broken","2026-08-29","Organization settings - Overview","ui/organization-settings/overview.spec.ts","",""
"","31298","@smoke @regression New button is visible on dashboard","chromium","2026-08-29","broken","2026-08-29","App shell","ui/app-shell.spec.ts","",""
"","31124","@smoke @regression Shareable links tab loads","chromium","2026-08-29","broken","2026-08-29","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","30170","@smoke @regression Shareable links tab loads","firefox","2026-08-29","broken","2026-08-29","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","30139","@smoke @regression Tags tab loads","firefox","2026-08-29","broken","2026-08-29","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","30173","@regression @smoke New menu shows all expected options","firefox","2026-08-29","broken","2026-08-29","New menu","ui/new-menu.spec.ts","",""
"","30310","@smoke @regression New button is visible on All assets page","firefox","2026-08-29","broken","2026-08-29","App shell","ui/app-shell.spec.ts","",""
"","31141","@smoke @regression Tags tab loads","chromium","2026-08-29","broken","2026-08-29","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","31180","@smoke @regression Teams tab loads","chromium","2026-08-29","broken","2026-08-29","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","31412","@regression New menu closes on Escape","chromium","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","30159","@regression @smoke New Collection opens modal","firefox","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","31560","@regression @smoke Create Folder opens modal","webkit","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","31969","@smoke @regression Dashboard shows welcome message","webkit","2026-08-29","broken","2026-08-29","Dashboard","ui/dashboard.spec.ts","",""
"","31305","@regression @smoke New Collection opens modal","webkit","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","31775","@regression New menu closes on Escape","webkit","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","30148","@smoke @regression Favorites page loads","firefox","2026-08-29","broken","2026-08-29","My favorites","ui/favorites.spec.ts","",""
"","31224","@smoke @regression Roles tab loads","chromium","2026-08-29","broken","2026-08-29","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","30178","@smoke @regression Members tab loads","firefox","2026-08-29","broken","2026-08-29","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","803","@regression @auth Login with empty credentials shows validation","chromium-unauth","2026-08-29","passed","2026-08-29","Login > Form validation","ui/login.spec.ts","",""
"","31604","@smoke @regression New button is visible on dashboard","webkit","2026-08-29","broken","2026-08-29","App shell","ui/app-shell.spec.ts","",""
"","30144","@smoke @regression Roles tab loads","firefox","2026-08-29","broken","2026-08-29","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31325","@regression @smoke New menu shows all expected options","webkit","2026-08-29","broken","2026-08-29","New menu","ui/new-menu.spec.ts","",""
"","30150","@smoke @regression Organization settings tabs open correctly and titles exist","firefox","2026-08-29","broken","2026-08-29","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","31333","@smoke @regression Roles tab loads","webkit","2026-08-29","broken","2026-08-29","Organization settings - Roles","ui/organization-settings/roles.spec.ts","",""
"","31615","@regression @smoke Create Folder opens modal","chromium","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","31261","@smoke @regression Teams tab loads","webkit","2026-08-29","broken","2026-08-29","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","3162","@regression @auth Login with invalid credentials shows error","chromium-unauth","2026-08-29","passed","2026-08-29","Login > Authentication flow","ui/login.spec.ts","",""
"","30181","@smoke @regression Session persists after navigation","firefox","2026-08-29","broken","2026-08-29","App shell","ui/app-shell.spec.ts","",""
"","31285","@smoke @regression Shareable links tab loads","webkit","2026-08-29","broken","2026-08-29","Organization settings - Shareable links","ui/organization-settings/shareable-links.spec.ts","",""
"","31224","@smoke @regression Organization settings tabs open correctly and titles exist","chromium","2026-08-29","broken","2026-08-29","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","31370","@smoke @regression Members tab loads","webkit","2026-08-29","broken","2026-08-29","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","31333","@smoke @regression Tags tab loads","webkit","2026-08-29","broken","2026-08-29","Organization settings - Tags","ui/organization-settings/tags.spec.ts","",""
"","31171","@smoke @regression Favorites page loads","chromium","2026-08-29","broken","2026-08-29","My favorites","ui/favorites.spec.ts","",""
"","31452","@smoke @regression New button is visible on All assets page","chromium","2026-08-29","broken","2026-08-29","App shell","ui/app-shell.spec.ts","",""
"","31105","@smoke @regression Collections page loads","chromium","2026-08-29","broken","2026-08-29","Collections","ui/collections.spec.ts","",""
"","31228","@smoke @regression Download links tab loads","chromium","2026-08-29","broken","2026-08-29","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","30145","@smoke @regression Download links tab loads","firefox","2026-08-29","broken","2026-08-29","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","30160","@regression New menu closes on Escape","firefox","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","31118","@smoke @regression Members tab loads","chromium","2026-08-29","broken","2026-08-29","Organization settings - Members","ui/organization-settings/members.spec.ts","",""
"","31234","@smoke @regression Dashboard shows welcome message","chromium","2026-08-29","broken","2026-08-29","Dashboard","ui/dashboard.spec.ts","",""
"","30177","@regression @smoke Create Folder opens modal","firefox","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","30149","@smoke @regression Recently deleted page loads","firefox","2026-08-29","broken","2026-08-29","Recently deleted","ui/recently-deleted.spec.ts","",""
"","31406","@smoke @regression Favorites page loads","webkit","2026-08-29","broken","2026-08-29","My favorites","ui/favorites.spec.ts","",""
"","30143","@smoke @regression Teams tab loads","firefox","2026-08-29","broken","2026-08-29","Organization settings - Teams","ui/organization-settings/teams.spec.ts","",""
"","31153","@regression @smoke New Collection opens modal","chromium","2026-08-29","broken","2026-08-29","Create actions","ui/create-actions.spec.ts","",""
"","31356","@smoke @regression Download links tab loads","webkit","2026-08-29","broken","2026-08-29","Organization settings - Download links","ui/organization-settings/download-links.spec.ts","",""
"","31241","@smoke @regression Organization settings tabs open correctly and titles exist","webkit","2026-08-29","broken","2026-08-29","Organization settings","ui/organization-settings/organization-settings.spec.ts","",""
"","31821","@smoke @regression Session persists after navigation","webkit","2026-08-29","broken","2026-08-29","App shell","ui/app-shell.spec.ts","",""
"","31745","@smoke @regression All assets page loads","webkit","2026-08-29","broken","2026-08-29","All assets","ui/all-assets.spec.ts","",""
